"photo","name","cuisine","address","averagePrice","ratingValue","reviewCount","url","offer","tags/0","tags/1","tags/2","tags/3","tags/4"
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/3e021d8c-3249-447a-91ba-29a3035d1c53/6b3100ca-b89f-4df8-a34b-013161d372cd.jpg","Iberos Tasca Moderna","Portuguese","Avenida 24 de Julho - 84,1200-870,Lisboa","18","8.9","111","https://www.thefork.com/restaurant/iberos-tasca-moderna-r755771","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/ffc1c75b-0bef-412a-bd88-02e22a6ca3f2/920f8e1e-e525-4eac-9cc6-68e0941d8963.jpg","Udon - Noodle Bar & Restaurant","Asian","Av. Duque de Ávila 46B,1050-053,Lisboa","13","8.9","4186","https://www.thefork.com/restaurant/udon-noodle-bar-restaurant-r405941","30% off the 'a la carte' menu","Asian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/ddf6b4cd-990b-4606-9880-aa78ac30c286/d4b5c878-e75d-439f-8fd1-ccc2e0a98c2e.jpg","Taberna do Lopes Ground Floor","Steakhouse","Avenida Duque de Loulé - 86A,1050-092,Lisboa","27","9","706","https://www.thefork.com/restaurant/taberna-do-lopes-ground-floor-r751566","30% off the 'a la carte' menu","Steakhouse",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/5c2674c6-2899-4bfe-8f37-3253c9a36ec4/3bbeaef8-9fad-4da3-b62c-3b74fa9b318a.jpg","MBH Hamburgueseria Expo","International","R. Ilha dos Amores, 29,1950-168,Lisbon","14","9","214","https://www.thefork.com/restaurant/mbh-hamburgueseria-expo-r668931","30% off the 'a la carte' menu","International",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/08940036-ed36-4ed4-b443-2a1b9e05d30c/93a94876-456e-43f7-8db2-422a10bd0381.jpg","Leo Restaurante","Indian","Rua do Zaire 17 C,1170-398,Lisbon","8","8.9","1029","https://www.thefork.com/restaurant/leo-restaurante-r264701","30% off the 'a la carte' menu","Indian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/dcfa9845-cc58-47cf-9e75-3f3baa0d4900/734117eb-012b-45fd-8958-f88b87377c16.jpg","Pizzaria Luzzo Alcântara","Pizzeria","Rua de Alcântara - 32A,1300-025,Lisboa","15","9","609","https://www.thefork.com/restaurant/pizzaria-luzzo-alcantara-r749037","30% off the 'a la carte' menu","Pizzeria",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/84272798-4551-481e-8bc3-228a12c77c47/8d5d5ffd-f846-43a6-9fc3-6341b4082bb5.jpg","B Perfect Burgers","American","R. Brás Pacheco,1000-074,Lisboa","10","8.9","1365","https://www.thefork.com/restaurant/b-perfect-burgers-r517789","30% off the 'a la carte' menu","American",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/482ac8fb-9fc1-4208-a9ad-cd9693e55fe6/caa8df3c-03a3-4699-a41e-ccfd252de665.jpg","Gandhi Palace - Bairro Alto","Indian","Rua do Diário de Notícias - 139,1200-143,Lisboa","15","8.9","749","https://www.thefork.com/restaurant/gandhi-palace-bairro-alto-r445895","30% off the 'a la carte' menu","Indian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/259bfc1d-bc2f-4ac8-a48c-d8a161a1e34c/b1778442-068d-4fa8-9645-861c95646171.jpg","Capricho - Restaurante & Bar","Portuguese","R. Cozinha Económica 30b,1300-149,Lisboa","20","9.5","6","https://www.thefork.com/restaurant/capricho-restaurante-bar-r806403","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/462d097b-20b0-4e90-98b5-fbb3a39763c7/b0801fcb-52af-456a-a482-8f9325b79cd7.jpg","Arashi Sushi Bar","Japanese","Travessa do Pregoeiro - 20 - Loja B,1600-588,Lisboa","30","9","1523","https://www.thefork.com/restaurant/arashi-sushi-bar-r710653","30% off the 'a la carte' menu","Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/263d5145-7e6a-4150-8bf1-a7ed3ba898a4/240e13aa-24a2-46d8-be0e-5f6274fe1f8a.jpg","Pizzaria da Itália","Pizzeria","Rua de Arroios - 19A,1150-056,Lisboa","13","8.6","383","https://www.thefork.com/restaurant/pizzaria-da-italia-r657307","50% off the 'a la carte' menu","Pizzeria",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/87c4db5f-bf46-4478-af10-1bdd68546444/563e4ac1-0a59-4033-8e29-e3f6bd80d628.jpg","Sushi Sendai","Japanese","R. Ricardo Jorge 19,1700-125,Lisboa","19","9","199","https://www.thefork.com/restaurant/sushi-sendai-r804773","30% off the 'a la carte' menu","Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/1c9c7bca-a931-48bf-8b44-729e187a47a0/d1ebed2d-f3cb-41f9-bbe2-7fa90463f108.jpg","L’arte Café & Restaurante","Pizzeria","Praça Rainha Santa 1,1600,Lisboa","17","7.4","6","https://www.thefork.com/restaurant/l-arte-cafe-restaurante-r806667","50% off the 'a la carte' menu","Pizzeria",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/431875c6-acb5-4367-83b9-c47f33ae2875/59f087c1-5ee7-4b11-929e-ef9b68e785b8.jpg","Tabuaria do Paço","Portuguese","Rua da Alfândega 106,1100-389,Lisboa","25","9","306","https://www.thefork.com/restaurant/tabuaria-do-paco-r801132","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/97d7d9b5-bc01-437f-9ef2-7836a1873bf8/fdc7be92-4e5f-43fd-9c07-f00f1a082b93.jpg","Champ'Arte Bistrô","International","Alameda dos Oceanos 13E,1990-196,Lisboa","28","8.7","112","https://www.thefork.com/restaurant/champ-arte-bistro-r754520","50% off the 'a la carte' menu","International",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/b57be7ab-f642-413b-ae1d-d899c2fd01ae/f8f1dd99-9b1e-45fa-a32c-301b49ce0fa8.jpg","Sushidō","Japanese","Estrada das Laranjeiras - 189B,1600-134,Lisboa","24","6.9","51","https://www.thefork.com/restaurant/sushido-r744073","40% off the 'a la carte' menu","YUMS x2","Japanese",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/5dc50d53-0b08-4589-89f7-e0b9a6dbaf98/0501fe2c-1ba0-4daa-8900-3e4f0b9a7a60.jpg","Cícero Bistrot","Mediterranean","R. Saraiva de Carvalho 171,1350-264,Lisboa","45","9.4","230","https://www.thefork.com/restaurant/cicero-bistrot-r740410",,"YUMS x2","INSIDER","Mediterranean",,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/d92a72ee-6ee8-4bfa-b985-e0798966b046/6715639a-1106-4aea-bdaa-42dec2780c36.jpg","Di Casa Infante Santo","Italian","Av. Infante Santo 13,1350-175,Lisboa","14","8.8","1718","https://www.thefork.com/restaurant/di-casa-infante-santo-r715932","30% off the 'a la carte' menu","Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/8f6deca7-1b32-4fde-b21d-023dcf98d5be/3ee19496-1faa-4367-afcd-11374b4610a1.jpg","Aron Sushi - Estefânia","Japanese","Rua Passos Manuel - 19A,1150-257,Lisboa","34","9.5","156","https://www.thefork.com/restaurant/aron-sushi-estefania-r751065","Menu Omakase - Experiência do Chef €60","YUMS x2","Japanese","Accepting my yums",,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/fdcb7b7a-d8ed-4fea-9a56-11230b8e12da/672673a2-ad62-4cd4-a8bc-1aab8d8767c0.jpg","French Arth","French","R. de São Bento 30,1200-815,Lisboa","23","8.8","30","https://www.thefork.com/restaurant/french-arth-r801665","30% off the 'a la carte' menu","French",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/326c9107-2d8e-4313-86ec-e4784724f946/8a556f65-51e8-494b-b087-c05a47d2d2e1.jpg","Nono Hong Kong","Cantonese","Rua da Vitória - 69,1100-618,Lisboa","20","8.2","563","https://www.thefork.com/restaurant/nono-hong-kong-r713442",,"YUMS x2","Cantonese",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/5ee3145d-abbc-4df4-93d1-a8093ba55600/a7a7884f-df43-4868-b89b-1283a4ed064b.jpg","Sushi dos Sá Morais - Rua Castilho","Japanese","R. Castilho 23B,1250-051,Lisboa","20","9","5252","https://www.thefork.com/restaurant/sushi-dos-sa-morais-rua-castilho-r293933","30% off the 'a la carte' menu","Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/29738501-2b3f-4084-8f20-1be89b0aac24/24270b59-dc60-4dcc-a7c1-fc9bcf7bbe41.jpg","Aradhana","Indian","R. António Ferreira, 4D,1700-046,Lisboa","12","8.8","737","https://www.thefork.com/restaurant/aradhana-r291085","30% off the 'a la carte' menu","Indian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/52b2e0e4-39a0-4100-9ac3-fe56b78aab20/e90a8982-2780-46c0-b321-25d4bcb453c6.jpg","Jamonaria Pata Negra","Mediterranean","Rua dos Arameiros - 1,1100-027,Lisboa","20","8.5","181","https://www.thefork.com/restaurant/jamonaria-pata-negra-r748151","50% off the 'a la carte' menu","Mediterranean",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/5d37037f-5c22-4b24-8c26-8a74058a6bee/2236ace0-0135-45e0-96dd-33c69a1390ce.jpg","Eat, Pray, Love","Mediterranean","Tv. do Carvalho 29,1200-097,Lisboa","19","8.8","594","https://www.thefork.com/restaurant/eat-pray-love-r694339","30% off the 'a la carte' menu","Mediterranean",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/c1b8e693-6680-4940-b08b-6229028066da/cb37b31a-de36-434f-bc96-39345fef9b15.jpg","Kabuki Lisboa","Mediterranean","R. Castilho 77B,1070-050,Lisboa","80","9.5","815","https://www.thefork.com/restaurant/kabuki-lisboa-r738057","Menu Executivo Vegan €40","MICHELIN","INSIDER","Mediterranean",,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/6e782f04-1971-4145-a6bb-d980913cc752/beb791dd-fc1c-4f8e-8de1-95da98b6d140.jpg","Thai Garden","Thai","Av. Sacadura Cabral 12,1000-067,Lisbon","21","8.9","1465","https://www.thefork.com/restaurant/thai-garden-r673993","-30% sobre a ementa!","Thai",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/cc6b717d-20fc-4698-9007-bf8671e15164/2ca803ef-9964-4705-a6e8-027f7a23f376.png","Gosta do Castelo","European","Costa do Castelo, 138,1100-129,Lisbon","15","8.8","880","https://www.thefork.com/restaurant/gosta-do-castelo-r279801","30% off the 'a la carte' menu","European",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/61ccd83d-149f-4d60-8a7d-e581a077381c/0acc7352-0ff8-4658-918c-bb2389f096e6.jpg","Audrey's","Portuguese","Rua Santiago 14,1100-538,Lisboa","25","9.3","823","https://www.thefork.com/restaurant/audrey-s-r71342","Afternoon Tea (menu à la carte sem preço fixo) €35","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/7d7017f5-9a4e-4b8d-a194-7d130aa76b18/48a772c2-4af9-45be-8870-1825a62715f7.jpg","Don Pablo - Campo de Ourique","Portuguese","R. Silva Carvalho 167,1250-041,Lisbon","16","8.9","1000","https://www.thefork.com/restaurant/don-pablo-campo-de-ourique-r650743","-30% sobre a ementa! ","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/38532b2e-8669-49fa-848e-e6db4cf35462/f8de7816-e0a6-4d1a-8d45-744b60d772aa.jpg","Sukhothai","Thai","R. da Atalaia 77,1200-190,Lisboa","20","8.9","541","https://www.thefork.com/restaurant/sukhothai-r514595","-30% sobre a ementa!","Thai",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/2538f713-0bc5-483f-9856-8538415c7f48/16f75f6f-5c0e-48f1-9aa8-9f92d2d7cfb7.jpg","Bengal Tandoori Lisboa","Indian","R. da Alegria 20,1250-264,Lisboa","15","8.9","1474","https://www.thefork.com/restaurant/bengal-tandoori-lisboa-r650315","30% off the 'a la carte' menu","Indian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/7031148c-e5b1-4534-b18b-d0959e21a007/b9bd93a0-9b84-49f2-96a2-12480966f53f.jpg","MBH Hamburgueseria Alcantara","American","Rua Vieira da Silva 56, 1350-342,1350-342,Lisbon","14","8.8","108","https://www.thefork.com/restaurant/mbh-hamburgueseria-alcantara-r667047","30% off the 'a la carte' menu","American",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/bcf9d63c-8270-4752-9c73-20508d2c46aa/687b4517-793b-4ec3-a134-003a42382c17.jpg","River Lounge ","Mediterranean","R. do Cais das Naus, Lote 2.21.01,1990-173,Lisboa","60","9.3","618","https://www.thefork.com/restaurant/river-lounge-r75173","Chá da Tarde de Verão do Myriad €48","Mediterranean",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/912fde1a-5f02-4165-9b82-8ea6b6583701/40aa4ea9-2375-4bfa-ae33-9d1722b3e727.jpg","Yakuza by Olivier - Lisboa","Japanese","R. Júlio César Machado 7,1250-135,Lisboa","60","9.5","7525","https://www.thefork.com/restaurant/yakuza-by-olivier-lisboa-r202200","Menu de Almoço  €25","INSIDER","Japanese","Accepting my yums",,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/722a44b3-c98c-42e2-a43b-83f3213c0325/96ae7e96-31e5-4885-8ff7-b8ede350e47d.jpg","King Kimchi - Latino Coelho","Korean","Rua Latino Coelho - 10A,1050-136,Lisboa","15","8.7","1106","https://www.thefork.com/restaurant/king-kimchi-latino-coelho-r740149","30% off the 'a la carte' menu","Korean",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/ed322ff6-ce85-47e6-8621-42ce8a6a5944/27228f05-3790-457a-ab62-d462058221e8.jpg","151 da Rosa","Portuguese","R. da Rosa 151,1200-011,Lisboa","19","8.8","703","https://www.thefork.com/restaurant/151-da-rosa-r741160","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/f0f5db87-684d-42be-a92d-9c37d0f0943b/23c7e06c-f305-431b-95e5-d753bb834ec3.jpg","Restaurante Ouro","Portuguese","Rua Áurea - 100,1100-048,Lisboa","18","8.7","360","https://www.thefork.com/restaurant/restaurante-ouro-r739155","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/5d910f9d-6424-41cf-a1d5-c7c8c9db0c88/f756a399-b927-4111-b156-ddfbaf2ac6df.jpg","Terceiro Sentido","Portuguese","Av. Sidónio Pais,nº4,1050-214,Lisboa","30","8.9","178","https://www.thefork.com/restaurant/terceiro-sentido-r407323","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/362b55c2-b3f1-4fa2-a9d9-d7fb030e73b8/0040952a-8ce1-4cec-a016-a8d095510f2d.jpg","Peixola","Mediterranean","Rua do Alecrim, 35,1200-014,Lisboa","30","9.5","4386","https://www.thefork.com/restaurant/peixola-r299691",,"INSIDER","Mediterranean",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/2925df84-008c-43f5-a0a1-fe49a8d168d0/ab5905e8-90a2-4101-8821-e7f35084836a.jpg","Copo de Mar","Seafood","Avenida Barbosa Du Bocage - 107A,1050-031,Lisboa","26","9.5","681","https://www.thefork.com/restaurant/copo-de-mar-r741846",,"INSIDER","Seafood",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/21fc0ac4-e236-4b66-b7c1-990d96c11a69/5e2690b6-614c-4e39-8f47-b2cab62fd0ae.jpg","Hachi の Kare-ya!","Japanese","Rua Frei Francisco Foreiro - 8,1150-166,Lisboa","15","9.5","519","https://www.thefork.com/restaurant/hachi-kare-ya-r752085",,"Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/b6a400d0-b279-439d-bd6a-4d23df74dec5/2db37361-a4b5-425f-afd2-2370a0c4ca19.jpg","Best Of CCBC","Portuguese","Rua Poeta do Bocage 15D,1600-240,Lisboa","22","8.7","572","https://www.thefork.com/restaurant/best-of-ccbc-r712477","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/f0f9ca8e-34e6-4102-9ae3-661b75d8add4/281ee746-0e2f-4b41-a1c7-8e2a72def309.jpg","A'Beira-te","Portuguese","Avenida de Berna - 11A,1050-036,Lisboa","20","8.7","175","https://www.thefork.com/restaurant/a-beira-te-r747296","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/4b063180-c69a-485b-92f0-a7e0a6e6c3fd/b95a1249-659e-4e2a-844d-30834cf54493.jpg","Taberna do Lopes First Floor","Steakhouse","Rua de São Filipe Neri, 23 – Largo do Rato,1250-225,Lisboa","25","8.9","2142","https://www.thefork.com/restaurant/taberna-do-lopes-first-floor-r648941","30% off the 'a la carte' menu","MICHELIN","Steakhouse",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/068191a6-185b-4ae4-bea9-e9bd84f4e793/dc1c9317-f0a5-4f53-916b-9241f43148a1.jpg","Maria da Mouraria - Casa de Fados","Portuguese","Largo da Severa - 2/2B,1100-588,Lisboa","50","9.5","258","https://www.thefork.com/restaurant/maria-da-mouraria-casa-de-fados-r440799","MENU JANTAR + ESPECTÁCULO  €60","Portuguese","Accepting my yums",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/dadab01a-d2c2-428e-a573-741689a19509/05103f13-8a80-491b-86bc-c4f80d449ecc.jpg","Taqueria do Chiado","Mexican","Rua da Trindade - 36C,1200-468,Lisboa","20","8.7","1232","https://www.thefork.com/restaurant/taqueria-do-chiado-r707831","30% off the 'a la carte' menu","Mexican",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/f5423e8a-65be-46f9-8e06-0849f8cf8998/f5c832ee-b0b9-48db-8224-76fdd0ffb2f2.jpg","Mano a Mano","Italian","R. do Alecrim 22,1200-014,Lisboa","22","8.9","4033","https://www.thefork.com/restaurant/mano-a-mano-r457685","30% off the 'a la carte' menu","Italian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/466a0730-b642-477b-b99f-798d8bcecd55/6b5b1f22-201c-4de0-9910-fba86e5224b6.jpg","Varanda do Ritz","Mediterranean","R. Rodrigo da Fonseca 88,1099-039,Lisboa","99","9.5","507","https://www.thefork.com/restaurant/varanda-do-ritz-r64888",,"MICHELIN","INSIDER","Mediterranean",,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/21e358b0-5701-4ac0-8e83-27d282f3fc03/dd035517-5317-42e3-9a30-a8401bdb1591.jpg","Volver de Carne Y Alma","Meat Cuisine","Rua Luís de Freitas Branco - 5,1600-488,Lisboa","50","9.6","2380","https://www.thefork.com/restaurant/volver-de-carne-y-alma-r64527",,"INSIDER","Meat Cuisine",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/9e6f6577-e815-4285-8650-d2d8518b6ff8/eacba6b6-305e-4119-8b74-93b58f29a8b1.jpg","Corrupio","Portuguese","Rua da Moeda 1, F/G, 1200-275 Lisboa,1200-275,Lisboa","20","9.6","501","https://www.thefork.com/restaurant/corrupio-r744994",,"Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/88ddad6b-084c-4eb6-a8fd-e67182f858d3/16e77d01-cf39-42d2-90d5-30793df5f2e2.jpg","Katsuo","Japanese","Avenida Sacadural Cabral - 17,1000-271,Lisboa","29","9.6","554","https://www.thefork.com/restaurant/katsuo-r605915",,"INSIDER","Japanese",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/e791a022-9507-4f23-a431-7f64cb725355/99c7c273-9c28-4921-833b-b643ff953667.jpg","Picanha","Brazilian","R. das Janelas Verdes 96,1200-690,Lisboa","20","8.9","963","https://www.thefork.com/restaurant/picanha-r705411","-30% sobre o cardápio, excluindo bebidas!","Brazilian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/d4425fc1-9aa6-487e-b99f-c0dd06222518/1d707a17-a45a-4ea5-acb3-59370e2fee2d.jpg","Bad Habit Restaurant and Bar","European","Largo dos Arautos - 4,1990-221,Lisboa","15","7.5","45","https://www.thefork.com/restaurant/bad-habit-restaurant-and-bar-r749808",,"YUMS x2","European",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/e2a8c32d-73e9-4e04-ba96-279223fd1071/cb99dca5-e004-41f2-9abf-abb7a135617e.jpg","Pastanaga","Local","Tv. dos Pescadores 27,1200-328,Lisboa","40","9.6","365","https://www.thefork.com/restaurant/pastanaga-r728295",,"INSIDER","Local",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/f5054b51-91b1-48a3-9131-51c51e2a75a7/7e72bffa-04eb-402b-a6ab-794eafe43bad.jpg","Dragon Sushi and Ramen Bar","Japanese","Rua António Pereira Carrilho - 29B,1000-046,Lisboa","15","8.2","171","https://www.thefork.com/restaurant/dragon-sushi-and-ramen-bar-r749567","50% off the 'a la carte' menu","Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/a25feb82-6751-48b0-9aa4-90bcc6d4f10c/30f7c62b-3ea2-4041-a78d-c12b7bf84fed.jpg","Yak and Yeti","Indian","Calçada de Santo André - 17,1100-375,Lisboa","15","9","652","https://www.thefork.com/restaurant/yak-and-yeti-r467591","-30% sobre a ementa!","Indian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/e59f95f1-d9f6-48a1-9ca4-a67a934f5c30/6e7718dc-b835-4507-ae1e-e929f9f2e0ce.jpg","Sauvage","International","Av. António Serpa 9,1050-053,Lisboa","25","9.4","6832","https://www.thefork.com/restaurant/sauvage-r444189",,"YUMS x2","INSIDER","International","Accepting my yums",
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/8e748d26-8035-4e6a-9417-061a79faf310/15be86f5-677a-4840-8e19-3a53a2cdc2e0.jpg","Flor de Lís ","International food","Av. Eng. Duarte Pacheco 15,1070-100,Lisboa","35","9.5","231","https://www.thefork.com/restaurant/flor-de-lis-r75178",,"INSIDER","International food",,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/2fdb71f2-8bc3-4518-8606-f3d8342ac94f/bc20bf92-3c9e-4f31-a8d4-ef2aaad7aaa5.jpg","Ânfora - Palácio do Governador","Portuguese","R. Bartolomeu Dias 117,1400-030,Lisboa","50","9.1","1022","https://www.thefork.com/restaurant/anfora-palacio-do-governador-r361555","-30% sobre a ementa!","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/d7546539-b954-489e-af4f-e697701326b7/7504de1d-8f91-47f9-8815-9663dd5bb11d.jpg","Miss Jappa","Japanese","Praça do Príncipe Real 5, 1250-096 Lisboa, Portugal,1250-096,Lisboa","20","8.9","1441","https://www.thefork.com/restaurant/miss-jappa-r517741","30% off the 'a la carte' menu","Japanese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/048baea5-3a54-43f4-bd04-c31941354223/ba313b97-449b-4ef3-832b-c1d3b84cc12c.jpg","Café IN - Sushi & Meat","International","Av. Brasília, Pavilhão Nascente 311,1300-596,Lisboa","25","8.5","1842","https://www.thefork.com/restaurant/cafe-in-sushi-meat-r652921","50% off the 'a la carte' menu","International",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/977b6588-55d4-4261-9c24-f01e38856d6a/785b812c-fd03-4a89-b970-6980d6cedb8f.jpg","Provincia","Mediterranean","Av. da República 48,1000,Lisboa","25","8.8","258","https://www.thefork.com/restaurant/provincia-r800748","30% off the 'a la carte' menu","Mediterranean",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/10f60a1c-2511-4780-9752-9102b789c838/077af681-2805-42bc-9401-fd3d11e084f7.jpg","Arigato - Campo Pequeno","Asian","Praça de Touros, Loja 605,1000-082,Lisboa","23","8.7","4684","https://www.thefork.com/restaurant/arigato-campo-pequeno-r408977","50% off the 'a la carte' menu","Asian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/a1cc246d-b4aa-4cfd-919a-1948aec10e27/46bf3064-369e-4ae1-97a1-a6d2251e6a6c.jpg","Pizzaria Luzzo Santos","Pizzeria","Calçada Marquês de Abrantes, 15A,1200-109,Lisboa","18","8.8","537","https://www.thefork.com/restaurant/pizzaria-luzzo-santos-r692259","30% off the 'a la carte' menu","Pizzeria",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/3052fa39-6e19-418e-b258-e81f82586052/a9d4bf40-d78d-442c-ba28-62dde8a8ae2f.jpg","Fado em Si","Portuguese","Rua de São João da Praça, n.º 18,1100-520,Lisboa","50","8.1","131","https://www.thefork.com/restaurant/fado-em-si-r569711",,"YUMS x2","Portuguese","Accepting my yums",,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/fc1ce2e4-431b-4628-a945-cfe84fde561c/fd284c61-320b-40f1-92f0-12d29cde05b8.jpg","Portugália - Cais do Sodré","Seafood","Rua da Cintura do Porto de Lisboa - Cais do Sodré,1200-109,Lisboa","20","8.8","515","https://www.thefork.com/restaurant/portugalia-cais-do-sodre-r416071","30% off the 'a la carte' menu","Seafood",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/8b2ecaed-fcfd-4a50-8185-d465a41a547a/665c93ec-dc62-4d07-9452-1f4ea6bbfae2.jpg","Pizzaria Luzzo Saldanha","Pizzeria","Av. Miguel Bombarda nº 5,1000-207,Lisboa","15","8.8","725","https://www.thefork.com/restaurant/pizzaria-luzzo-saldanha-r712920","30% off the 'a la carte' menu","Pizzeria",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/4e143fc3-3e38-4bd0-8804-b271453d6af8/16c9d445-551a-4a05-b012-95313f48f5f6.jpg","Kátia Brasil","Brazilian","R. Eduardo Brasão 7,1900-118,Lisboa","14","7.9","5","https://www.thefork.com/restaurant/katia-brasil-r805733","30% off the 'a la carte' menu","Brazilian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/2b4720b1-ddec-43a7-a96b-a43e51fbfd56/4e11f10f-beca-4385-a59e-b2f345635538.jpg","Sanskar Nepal","Indian","R. Chagas 25,1200-241,Lisboa","12","9.4","463","https://www.thefork.com/restaurant/sanskar-nepal-r349807",,"Indian",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/bee040a3-6a6e-4a2a-b041-275b1e334d6c/f9fa0b01-0b33-46eb-86b4-92ee4d66dd11.jpg","Maria Food Hub","International","Rua Maria Andrade - 38,1170-216,Lisboa","20","9.4","341","https://www.thefork.com/restaurant/maria-food-hub-r717526",,"International",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/13297481-69fa-4263-9938-352d49e35e6c/c781a8c7-c6d5-4d29-80bc-87a512231a8b.jpg","Ortónimo","Portuguese","Rua Capitão Renato Baptista - 2,1150-087,Lisboa","20","8.8","1483","https://www.thefork.com/restaurant/ortonimo-r501901","30% off the 'a la carte' menu","Portuguese",,,,
"https://res.cloudinary.com/tf-lab/image/upload/restaurant/43450043-02bd-4451-8b4f-3803b94f75f9/e31782c5-585c-4df0-b0bb-ae9f869542a5.jpg","Di Casa - Av. João XXI","Italian","Av. João XXI 64A,1000-304,Lisbon","14","8.6","1086","https://www.thefork.com/restaurant/di-casa-av-joao-xxi-r715933","30% off the 'a la carte' menu","Italian",,,,
